,StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
487,905122,24,20002565,1,2022,Robert Woodard II,SA,SF,0,20000024,2022-06-20T23:13:41,12,11.4,17,2,0.30000000000000004,2.7,2.1,2.1,0.2,2.0,1.4,0.2,0.7000000000000001,10.3,0.30000000000000004,0.30000000000000004,41.2,0.8,1.0,1.9,2.1,2.5,2.3,0.5,0.2,0.2,0.2,0.5,1.2,2.9,3.5,0.6000000000000001,1.4,0.2,0.30000000000000004,0.9,3.0,12.2,12.1,12.2,2.5,0.0,0.0,12.1,False,,Scrambled
488,904917,24,20002566,1,2022,Tre Jones,SA,PG,11,20000024,2022-06-20T23:13:41,69,412.2,472,2,68.4,139.7,20.2,20.8,64.3,118.7,22.3,1.7000000000000002,21.0,3.3,29.3,37.5,32.1,11.9,51.9,63.9,0.4,2.0,1.2,96.0,17.3,1.2,19.0,32.1,170.2,156.2,22.5,3.1,11.1,0.30000000000000004,0.1,1.8,2.7,432.4,428.8,432.4,-6.6,0.5,0.0,428.8,False,,Scrambled
489,904897,2,20002567,1,2022,Nick Richards,CHA,C,5,20000002,2022-06-20T23:13:41,49,127.2,151,0,24.7,37.1,27.5,27.5,24.7,37.1,27.5,0.0,0.0,0.0,12.4,17.7,28.8,14.0,21.4,35.4,1.6,2.6,2.1,2.2,1.5,3.6,4.1,21.0,61.8,44.9,28.3,3.2,0.8,0.2,0.9,3.1,2.6,139.5,133.9,139.5,-44.9,0.0,0.0,133.9,False,,Scrambled
490,904796,30,20002568,1,2022,Jahmi'us Ramsey,SAC,PG,0,20000030,2022-06-20T23:13:41,19,35.1,55,22,4.1,23.9,17.1,18.5,3.2,16.5,19.6,0.8,3.1,11.5,1.2,2.4,20.6,0.7000000000000001,1.5,2.2,0.5,1.3,0.9,1.2,0.2,0.2,0.8,1.7000000000000002,24.7,26.4,19.3,1.7000000000000002,1.3,0.1,0.1,1.2,3.8,35.9,37.4,35.9,-8.7,0.0,0.0,37.4,False,,Scrambled
491,904127,15,20002569,1,2022,Jordan Nwora,MIL,PF,13,20000015,2022-06-20T23:13:41,62,357.5,488,2,76.6,190.3,16.6,20.1,44.1,96.8,18.7,32.5,93.5,14.3,14.8,17.7,34.5,15.2,75.8,91.1,0.6000000000000001,2.7,1.7000000000000002,24.3,10.3,2.9,23.5,32.1,200.6,198.1,20.8,2.1,1.2,0.2,0.2,1.8,3.3,374.8,391.9,374.8,-31.7,0.5,0.0,391.9,False,,Scrambled
492,904865,19,20002570,1,2022,CJ Elleby,POR,SF,28,20000019,2022-06-20T23:13:41,58,327.1,484,4,49.9,126.9,16.2,18.7,34.6,75.0,19.0,15.2,51.9,12.1,24.7,34.6,29.4,27.2,66.3,93.5,1.0,2.6,1.8,35.8,14.4,3.2,23.1,47.8,139.7,142.1,20.2,1.9,1.8,0.2,0.30000000000000004,2.4,2.5,349.3,350.9,349.3,-143.4,0.0,0.0,350.9,False,,Scrambled
493,904905,11,20002571,1,2022,Marko Simonovic,CHI,C,0,20000011,2022-06-20T23:13:41,9,12.8,14,2,0.7000000000000001,2.5,11.0,11.0,0.5,1.7000000000000002,12.4,0.2,0.8,3.4,1.4,1.9,30.0,0.8,0.8,1.7000000000000002,2.7,2.7,2.7,0.0,0.2,0.2,0.30000000000000004,1.0,2.9,3.4,17.5,2.1,0.0,0.2,0.4,1.6,11.3,13.6,13.6,13.6,0.5,0.0,0.0,13.6,False,,Scrambled
494,905106,7,20002574,1,2022,Isaiah Joe,PHI,SG,1,20000007,2022-06-20T23:13:41,55,137.1,250,19,25.5,72.9,14.4,19.6,2.9,17.3,16.7,18.5,55.6,13.7,11.9,12.8,38.5,1.0,20.6,23.1,0.2,1.5,0.9,14.4,2.4,0.5,3.2,19.4,81.6,78.5,21.4,1.6,1.4,0.2,0.1,1.5,2.6,144.1,151.4,144.1,4.1,0.0,0.0,151.4,False,,Scrambled
495,905726,3,20002575,1,2022,Skylar Mays,ATL,SG,5,20000003,2022-06-20T23:13:41,28,57.5,90,22,13.2,26.4,20.6,23.2,4.1,16.1,25.3,1.4,10.3,13.2,1.4,1.5,36.6,0.8,3.4,10.3,0.4,1.7000000000000002,1.1,2.9,1.2,0.0,1.7000000000000002,1.5,33.0,28.0,24.2,2.3,1.8,0.30000000000000004,0.0,2.2,2.6,60.4,62.3,60.4,-21.8,0.2,0.0,62.3,False,,Scrambled
496,905002,22,20002577,1,2022,Kenyon Martin Jr.,HOU,SF,3,20000022,2022-06-20T23:13:41,79,532.3,682,1,114.9,215.5,22.0,24.3,90.2,146.3,25.4,24.7,69.2,14.7,32.1,50.7,26.1,33.0,89.4,122.4,0.9,2.5,1.7000000000000002,41.6,14.0,16.5,24.7,46.6,286.8,237.8,24.8,2.9,1.6,0.2,0.4,1.6,2.8,562.8,564.3,562.8,-98.1,0.30000000000000004,0.0,564.3,False,,Scrambled
497,904886,1,20002578,1,2022,Cassius Winston,WAS,PG,0,20000001,2022-06-20T23:13:41,7,3.9,16,24,0.7000000000000001,1.9,15.0,18.7,0.30000000000000004,0.8,16.5,0.30000000000000004,1.0,13.7,0.7000000000000001,0.7000000000000001,41.2,0.0,0.2,0.2,0.0,0.5,0.2,1.2,0.0,0.0,0.5,1.5,2.4,2.2,22.2,1.3,10.1,0.0,0.0,3.2,3.1,3.9,10.4,3.9,-2.5,0.0,0.0,10.4,False,,Scrambled
498,939782,14,20002579,1,2022,Cassius Stanley,DET,SG,1,20000014,2022-06-20T23:13:41,9,36.6,63,24,3.2,19.0,17.0,18.8,2.5,11.9,21.3,0.7000000000000001,2.9,4.0,1.7000000000000002,1.7000000000000002,41.2,0.8,2.4,3.2,0.6000000000000001,1.7000000000000002,1.1,0.7000000000000001,0.8,0.30000000000000004,1.0,2.9,21.4,20.8,21.2,1.7000000000000002,0.7000000000000001,0.30000000000000004,0.2,1.8,2.7,39.5,39.0,39.5,-7.0,0.0,0.0,39.0,False,,Scrambled
499,905721,28,20002580,1,2022,Jay Scrubb,LAC,SG,0,20000028,2022-06-20T23:13:41,18,35.9,50,4,3.1,19.0,16.1,18.8,2.0,10.3,19.8,1.0,3.6,11.8,1.2,1.7000000000000002,28.8,0.30000000000000004,2.4,2.7,0.30000000000000004,2.0,1.2,1.4,0.7000000000000001,0.5,1.2,1.5,20.2,20.8,20.0,1.9,1.6,0.30000000000000004,0.4,2.1,3.5,38.8,38.9,38.8,2.7,0.0,0.0,38.9,False,,Scrambled
500,905094,7,20002581,1,2022,Grant Riller,PHI,PG,0,20000007,2022-06-20T23:13:41,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
501,941117,19,20002582,1,2022,Reggie Perry,POR,C,1,20000019,2022-06-20T23:13:41,10,76.4,77,3,16.5,32.5,20.8,21.9,15.2,26.0,24.2,0.5,2.7,3.2,1.5,2.5,24.7,2.5,13.2,19.4,1.4,3.3,2.3,2.0,1.5,1.0,1.9,13.6,37.9,35.3,22.2,3.1,1.8,0.4,0.5,1.9,3.8,82.6,80.9,82.6,-32.1,0.2,0.0,80.9,False,,Scrambled
502,905003,7,20002584,1,2022,Paul Reed,PHI,PF,2,20000007,2022-06-20T23:13:41,38,137.8,124,2,22.2,39.6,23.2,23.6,21.4,36.3,24.3,0.30000000000000004,1.4,10.3,1.0,2.4,17.7,18.1,19.8,37.9,2.8,3.0,2.9,2.7,13.6,2.4,1.7000000000000002,23.5,47.8,42.1,23.4,3.9,1.4,0.9,0.7000000000000001,1.5,2.8,157.1,142.1,157.1,-15.7,0.0,0.0,142.1,False,,Scrambled
503,905055,21,20002585,1,2022,Sam Merrill,MEM,SG,0,20000021,2022-06-20T23:13:41,6,15.4,23,21,1.4,4.1,13.7,20.6,0.2,0.2,41.2,1.2,3.9,12.5,0.30000000000000004,0.7000000000000001,20.6,0.2,1.0,1.2,0.30000000000000004,1.9,1.1,0.7000000000000001,0.0,0.0,0.30000000000000004,0.5,10.3,10.6,19.8,1.7000000000000002,1.5,0.0,0.0,1.2,3.4,15.4,17.4,15.4,-3.7,0.0,0.0,17.4,False,,Scrambled
504,904804,11,20002586,1,2022,Devon Dotson,CHI,PG,0,20000011,2022-06-20T23:13:41,11,24.4,35,2,1.9,3.9,19.7,21.5,1.5,2.4,26.5,0.30000000000000004,1.5,3.8,0.8,1.5,22.9,0.2,1.4,1.5,0.2,1.8,1.0,2.5,0.2,0.0,0.8,1.9,11.9,11.1,22.1,2.0,4.0,0.1,0.0,2.7,2.8,24.8,26.1,24.8,-0.8,0.0,0.0,26.1,False,,Scrambled
505,905107,12,20002588,1,2022,Lamar Stevens,CLE,SF,13,20000012,2022-06-20T23:13:41,63,289.6,418,21,64.3,131.4,20.1,21.3,56.9,104.6,22.4,3.1,26.8,11.4,21.8,30.9,29.1,19.4,48.2,67.6,0.9,2.1,1.5,18.1,12.8,3.1,16.9,43.7,157.8,145.0,22.4,2.2,1.1,0.30000000000000004,0.30000000000000004,1.8,2.9,309.7,305.1,309.7,-16.5,0.0,0.0,305.1,False,,Scrambled
506,904906,20,20002589,1,2022,Markus Howard,DEN,PG,0,20000020,2022-06-20T23:13:41,32,66.7,73,11,16.1,41.6,15.9,21.6,1.9,12.8,14.6,11.5,28.8,16.5,3.4,3.9,35.8,0.30000000000000004,1.7000000000000002,2.0,0.2,1.0,0.6000000000000001,1.2,1.5,0.0,1.2,2.9,51.9,45.8,23.4,3.4,1.0,0.4,0.0,1.0,12.1,70.4,74.2,70.4,-5.8,0.0,0.0,74.2,False,,Scrambled
507,904995,21,20002590,1,2022,Killian Tillie,MEM,PF,3,20000021,2022-06-20T23:13:41,36,118.3,190,14,17.7,52.3,14.0,18.2,2.7,16.9,16.1,11.1,35.4,12.9,0.8,1.4,25.8,3.6,16.5,25.1,0.8,1.6,1.2,3.7,3.9,2.5,2.2,23.9,48.6,53.8,18.6,1.6,1.0,0.4,0.5,1.5,2.2,134.0,127.8,134.0,11.9,0.0,0.0,127.8,False,,Scrambled
508,937018,27,20002594,1,2022,Mason Jones,LAL,SG,0,20000027,2022-06-20T23:13:41,4,19.8,21,14,1.2,2.5,19.2,22.0,1.0,1.9,22.5,0.2,0.7000000000000001,10.3,2.0,2.5,33.0,0.2,1.5,1.7000000000000002,0.4,3.2,1.8,0.7000000000000001,0.30000000000000004,0.0,0.2,1.4,11.1,3.7,25.9,3.6,1.9,0.30000000000000004,0.0,0.8,3.3,20.6,20.4,20.6,3.9,0.0,0.0,20.4,False,,Scrambled
509,942463,13,20002595,1,2022,Nate Hinton,IND,SG,0,20000013,2022-06-20T23:13:41,2,-0.4,0,10,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,-15.9,0.0,0.0,0.0,20.6,14.7,-0.4,-0.2,-0.4,0.7000000000000001,0.0,0.0,-0.2,False,,Scrambled
510,950281,18,20002596,1,2022,Zavier Simpson,OKC,PG,4,20000018,2022-06-20T23:13:41,4,50.3,72,1,3.2,21.4,15.0,15.9,3.1,18.1,16.9,0.2,1.4,2.1,0.8,0.8,41.2,0.30000000000000004,3.2,3.6,0.2,1.9,1.1,12.4,0.8,0.7000000000000001,1.7000000000000002,2.5,18.1,22.3,16.8,1.6,10.4,0.2,0.4,2.6,2.7,54.1,53.0,54.1,-39.1,0.0,0.0,53.0,False,,Scrambled
511,905065,17,20002597,1,2022,Trent Forrest,UTA,PG,6,20000017,2022-06-20T23:13:41,60,204.7,315,11,31.3,63.9,20.2,20.7,29.3,52.7,22.9,0.8,11.1,3.1,15.7,19.8,32.6,3.9,31.3,40.8,0.6000000000000001,1.8,1.2,43.7,12.4,1.0,19.8,17.7,80.3,72.6,22.8,2.1,3.2,0.30000000000000004,0.1,3.6,2.2,219.5,217.6,219.5,32.1,0.0,0.0,217.6,False,,Scrambled
512,905768,4,20002599,1,2022,Ömer Yurtseven,MIA,C,12,20000004,2022-06-20T23:13:41,56,312.4,290,23,53.6,101.8,21.7,21.7,53.1,97.2,22.5,0.2,1.9,1.5,15.7,25.1,25.7,35.0,86.1,121.1,2.4,13.6,4.0,20.2,2.9,3.4,16.9,34.6,123.2,112.8,22.5,3.4,1.9,0.2,0.5,2.2,3.4,327.7,332.1,327.7,26.0,1.4,0.0,332.1,False,,Scrambled
513,905081,23,20002600,1,2022,Naji Marshall,NO,SF,3,20000023,2022-06-20T23:13:41,55,252.3,302,3,44.9,110.8,16.7,18.4,36.3,67.6,22.1,3.6,43.3,3.4,30.5,38.3,32.8,15.7,42.8,58.5,1.0,2.7,1.8,25.5,13.6,1.4,19.0,28.4,129.0,127.7,20.8,2.5,2.1,0.4,0.2,2.2,3.6,269.2,269.7,269.2,-20.2,0.2,0.0,269.7,False,,Scrambled
514,905023,16,20002603,1,2022,Nathan Knight,MIN,C,2,20000016,2022-06-20T23:13:41,37,117.4,110,3,18.5,36.3,21.1,22.0,16.9,30.9,22.5,0.7000000000000001,2.2,12.7,18.1,24.7,30.2,13.2,21.8,35.0,2.1,3.7,2.9,3.7,1.2,1.4,3.1,17.3,56.9,47.1,24.8,3.8,2.0,0.2,0.5,2.3,3.5,123.6,124.3,123.6,3.7,0.2,0.0,124.3,False,,Scrambled
515,936382,5,20002605,1,2022,Freddie Gillespie,ORL,PF,2,20000005,2022-06-20T23:13:41,9,37.4,49,17,1.5,3.7,16.9,16.9,1.5,3.6,17.7,0.0,0.2,0.0,0.5,1.2,17.7,2.2,3.9,14.8,2.0,3.5,2.7,0.8,0.5,1.5,0.8,3.1,3.6,10.3,17.3,1.8,1.0,0.2,1.2,2.8,1.9,42.3,39.1,42.3,-11.9,0.0,0.0,39.1,False,,Scrambled
516,935860,7,20002608,1,2022,Myles Powell,PHI,PG,0,20000007,2022-06-20T23:13:41,11,4.0,21,1,0.8,2.9,12.1,14.5,0.7000000000000001,1.9,15.0,0.2,1.0,2.8,0.30000000000000004,0.30000000000000004,41.2,0.2,0.8,1.0,0.4,1.8,1.1,0.5,0.2,0.0,0.5,1.4,2.2,3.0,14.9,0.2,1.4,0.2,0.0,2.4,3.1,10.2,10.7,10.2,-7.4,0.0,0.0,10.7,False,,Scrambled
517,935356,22,20002610,1,2022,Trevelin Queen,HOU,SG,0,20000022,2022-06-20T23:13:41,10,30.2,30,11,2.5,13.6,18.7,25.0,1.0,1.5,27.5,1.5,4.1,15.4,0.7000000000000001,0.7000000000000001,41.2,1.2,1.5,2.7,1.7000000000000002,2.3,2.0,0.7000000000000001,0.8,0.2,1.2,1.0,17.7,14.3,25.3,3.7,1.5,0.5,0.2,2.8,4.1,32.6,33.8,32.6,1.4,0.0,0.0,33.8,False,,Scrambled
518,905046,9,20002611,1,2022,Malik Fitts,BOS,PF,0,20000009,2022-06-20T23:13:41,14,19.3,25,2,1.4,3.2,17.3,21.7,0.5,1.5,13.7,0.8,1.7000000000000002,20.6,0.0,0.0,0.0,0.30000000000000004,2.5,2.9,0.6000000000000001,10.7,2.5,0.8,0.0,0.0,0.30000000000000004,0.7000000000000001,3.6,3.2,22.8,2.2,2.0,0.0,0.0,1.6,2.6,19.3,21.1,19.3,-7.8,0.0,0.0,21.1,False,,Scrambled
519,905066,20,20002614,1,2022,Facundo Campazzo,DEN,PG,4,20000020,2022-06-20T23:13:41,65,373.8,487,12,44.1,122.0,14.9,18.9,20.2,42.4,19.6,23.9,79.5,12.4,24.7,32.1,31.7,3.9,38.7,48.2,0.4,1.5,0.9,90.6,26.0,3.9,27.6,51.1,136.8,136.1,20.7,2.3,4.1,0.4,0.30000000000000004,2.9,2.5,409.3,403.2,409.3,-86.1,0.30000000000000004,0.0,403.2,False,,Scrambled
520,904918,1,20002615,1,2022,Anthony Gill,WAS,PF,0,20000001,2022-06-20T23:13:41,44,138.6,191,3,25.5,44.9,23.4,26.1,19.8,34.2,23.8,2.4,10.7,22.2,17.3,21.4,33.3,13.6,21.4,35.0,1.4,2.1,1.7000000000000002,11.1,0.8,1.9,3.1,23.9,74.2,54.3,28.1,2.8,1.4,0.1,0.30000000000000004,2.0,2.5,145.2,147.0,145.2,24.7,0.0,0.0,147.0,False,,Scrambled
521,937493,30,20002619,1,2022,Ade Murkey,SAC,PF,0,20000030,2022-06-20T23:13:41,1,0.0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,False,,Scrambled
522,938590,15,20002622,1,2022,Javin DeLaurier,MIL,PF,0,20000015,2022-06-20T23:13:41,1,0.5,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,15.3,3.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,3.1,0.0,2.9,0.0,0.0,0.0,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.0,0.0,0.6000000000000001,False,,Scrambled
523,950280,18,20002625,1,2022,Mamadi Diakite,OKC,PF,3,20000018,2022-06-20T23:13:41,13,62.1,77,17,10.3,19.4,21.9,21.9,10.3,17.3,24.5,0.0,0.8,0.0,1.0,1.9,22.5,2.9,17.3,24.3,1.6,4.0,2.7,0.30000000000000004,0.8,1.5,1.2,13.6,23.1,21.4,22.2,2.3,0.30000000000000004,0.2,0.8,2.0,2.3,67.9,64.8,67.9,-4.9,0.0,0.0,64.8,False,,Scrambled
524,947598,22,20002628,1,2022,Anthony Lamb,HOU,SF,0,20000022,2022-06-20T23:13:41,2,0.7000000000000001,1,17,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.4,1.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.1,13.1,0.0,0.0,0.0,1.9,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8,0.0,0.0,0.7000000000000001,False,,Scrambled
525,940679,17,20002630,1,2022,Xavier Sneed,UTA,SF,0,20000017,2022-06-20T23:13:41,9,2.3,16,17,0.30000000000000004,1.7000000000000002,3.4,3.4,0.2,0.30000000000000004,20.6,0.2,1.4,2.1,0.0,0.0,0.0,0.30000000000000004,0.7000000000000001,1.0,1.0,1.9,1.4,0.2,0.0,0.0,0.0,0.30000000000000004,0.8,1.7000000000000002,10.3,0.2,0.6000000000000001,0.0,0.0,0.0,1.9,2.3,2.5,2.3,-2.5,0.0,0.0,2.5,False,,Scrambled
526,911586,21,20002635,1,2022,Jon Teske,MEM,C,0,20000021,2022-06-20T23:13:41,3,1.0,1,18,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,11.4,2.3,0.2,0.2,0.0,0.0,0.2,0.0,0.30000000000000004,0.0,0.5,2.4,1.1,0.0,0.0,1.7000000000000002,1.2,1.0,1.2,-1.2,0.0,0.0,1.0,False,,Scrambled
527,904907,9,20002640,1,2022,Brodric Thomas,BOS,SG,0,20000009,2022-06-20T23:13:41,12,19.6,24,21,1.4,3.1,18.3,20.6,1.0,1.5,27.5,0.30000000000000004,1.5,3.8,0.5,0.8,24.7,0.30000000000000004,1.4,1.7000000000000002,0.6000000000000001,2.4,1.5,1.9,0.2,0.2,1.0,1.2,3.6,3.4,21.6,2.1,10.7,0.1,0.30000000000000004,3.9,3.3,20.4,21.4,20.4,0.5,0.0,0.0,21.4,False,,Scrambled
528,937780,12,20002647,1,2022,Trevon Scott,CLE,SF,0,20000012,2022-06-20T23:13:41,2,2.1,2,4,0.5,1.0,20.6,20.6,0.5,0.8,24.7,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.30000000000000004,1.7000000000000002,1.6,1.6,0.0,0.2,0.2,0.0,0.30000000000000004,1.0,1.0,20.6,3.8,0.0,0.8,1.3,0.0,4.0,2.4,2.1,2.4,0.7000000000000001,0.0,0.0,2.1,False,,Scrambled
529,904827,18,20002649,1,2022,Gabriel Deck,OKC,SF,0,20000018,2022-06-20T23:13:41,7,13.5,23,15,1.4,2.4,23.5,26.5,1.0,1.7000000000000002,24.7,0.30000000000000004,0.7000000000000001,20.6,0.0,0.0,0.0,0.2,0.8,1.0,0.30000000000000004,1.6,0.9,0.8,0.2,0.0,0.30000000000000004,0.30000000000000004,3.1,2.4,26.5,2.3,2.3,0.1,0.0,2.1,2.1,13.9,14.4,13.9,-5.8,0.0,0.0,14.4,False,,Scrambled
530,991626,15,20002650,1,2022,Luca Vildoza,MIL,PG,0,20000015,2022-06-20T23:13:41,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
531,905035,1,20002651,1,2022,Corey Kispert,WAS,SF,36,20000001,2022-06-20T23:13:41,77,443.4,742,1,96.4,211.8,18.7,23.2,50.3,79.9,25.9,46.1,131.8,14.4,22.2,25.5,35.9,21.8,64.3,86.1,0.6000000000000001,1.6,1.1,35.0,14.4,3.7,20.6,38.3,261.2,223.0,24.1,2.2,1.1,0.2,0.2,1.4,2.5,466.9,481.1,466.9,16.5,0.0,0.0,481.1,False,,Scrambled
532,905158,13,20002652,1,2022,Chris Duarte,IND,SG,39,20000013,2022-06-20T23:13:41,55,496.1,634,2,110.4,255.9,17.8,20.9,71.7,150.8,19.6,38.7,105.1,15.2,37.1,46.1,33.1,16.9,76.2,93.1,0.5,2.3,1.4,47.0,23.1,1.7000000000000002,37.1,39.1,296.6,276.2,22.1,2.5,1.8,0.30000000000000004,0.1,2.0,3.6,523.3,538.7,523.3,-22.7,0.0,0.0,538.7,False,,Scrambled
533,905036,7,20002653,1,2022,Jaden Springer,PHI,SG,0,20000007,2022-06-20T23:13:41,1,1.3,1,14,0.2,0.2,41.2,41.2,0.2,0.2,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.30000000000000004,13.1,12.7,12.9,0.0,0.0,0.30000000000000004,0.2,0.0,0.30000000000000004,0.2,41.2,19.0,0.0,0.0,20.8,20.6,10.4,1.6,1.4,1.6,-3.3,0.0,0.0,1.4,False,,Scrambled
534,904805,5,20002654,1,2022,Franz Wagner,ORL,SF,79,20000005,2022-06-20T23:13:41,79,846.9,999,0,187.9,401.7,19.3,21.3,148.3,290.0,21.1,39.6,111.7,14.6,77.9,90.2,35.6,34.6,112.1,146.7,0.6000000000000001,2.0,1.3,95.2,28.0,14.0,49.0,67.6,493.2,441.4,23.0,3.0,2.7,0.2,0.2,1.7000000000000002,3.6,889.0,899.8,889.0,-100.1,0.30000000000000004,0.0,899.8,False,,Scrambled
535,904131,26,20002655,1,2022,Moses Moody,GS,SG,11,20000026,2022-06-20T23:13:41,52,156.4,250,1,33.0,75.4,18.0,22.5,16.5,30.1,22.6,16.5,45.3,15.0,11.5,14.8,32.1,2.9,26.0,33.0,0.5,1.9,1.2,3.9,1.2,1.7000000000000002,2.2,17.7,93.9,81.9,23.6,2.2,0.9,0.1,0.30000000000000004,1.0,2.6,163.4,168.9,163.4,-17.3,0.0,0.0,168.9,False,,Scrambled
536,904959,21,20002656,1,2022,Ziaire Williams,MEM,SF,31,20000021,2022-06-20T23:13:41,62,332.2,555,21,78.7,174.7,18.5,22.2,47.4,75.0,26.0,31.3,99.7,12.9,17.7,22.7,32.2,10.7,42.4,53.1,0.30000000000000004,1.4,0.9,26.8,14.4,2.0,16.9,46.6,206.4,184.7,23.0,2.0,1.1,0.2,0.1,1.4,2.5,351.6,359.0,351.6,50.3,0.0,0.0,359.0,False,,Scrambled
537,905715,3,20002657,1,2022,Jalen Johnson,ATL,SF,0,20000003,2022-06-20T23:13:41,22,36.5,49,16,3.7,16.9,22.1,24.1,3.2,11.5,28.0,0.5,2.2,3.9,0.8,1.2,29.4,0.30000000000000004,4.1,10.7,0.30000000000000004,3.7,2.0,0.5,0.5,0.30000000000000004,1.5,1.5,21.4,18.2,24.3,2.3,0.6000000000000001,0.2,0.30000000000000004,2.9,3.3,38.6,39.6,38.6,-7.8,0.0,0.0,39.6,False,,Scrambled
538,904091,8,20002658,1,2022,Cam Thomas,BKN,SG,2,20000008,2022-06-20T23:13:41,67,373.8,484,14,89.8,207.2,17.8,19.8,70.5,135.5,21.4,19.4,71.7,11.1,35.8,43.3,34.2,2.7,59.7,66.3,0.30000000000000004,2.2,1.3,32.1,13.6,1.4,22.7,27.2,234.8,226.3,21.4,2.5,1.6,0.2,0.1,1.5,3.8,390.7,398.1,390.7,-57.3,0.0,0.0,398.1,False,,Scrambled
539,905159,17,20002659,1,2022,Jared Butler,UTA,SG,1,20000017,2022-06-20T23:13:41,42,134.5,148,24,25.1,62.2,16.6,20.5,13.6,26.0,21.6,11.5,36.3,13.1,1.9,2.7,28.3,0.8,16.5,18.5,0.30000000000000004,2.0,1.2,26.0,2.9,1.4,13.6,19.4,66.3,65.1,21.0,2.4,10.7,0.4,0.30000000000000004,2.9,4.0,144.8,148.0,144.8,-4.5,0.0,0.0,148.0,False,,Scrambled
540,905722,3,20002660,1,2022,Sharife Cooper,ATL,PG,0,20000003,2022-06-20T23:13:41,13,2.6,16,14,0.5,2.4,3.6,11.8,0.30000000000000004,1.4,10.3,0.2,1.0,2.8,0.0,0.0,0.0,0.0,0.8,0.8,0.0,2.4,1.2,0.8,0.0,0.0,0.8,0.2,1.2,2.4,10.3,-1.7000000000000002,2.8,0.0,0.0,10.8,3.7,2.6,3.2,2.6,-14.4,0.0,0.0,3.2,False,,Scrambled
541,904081,26,20002661,1,2022,Jonathan Kuminga,GS,SF,12,20000026,2022-06-20T23:13:41,70,437.0,488,17,97.2,189.5,21.1,23.4,76.6,128.1,24.6,20.6,61.4,13.8,53.6,78.3,28.2,22.2,74.2,96.4,0.9,2.7,1.8,26.4,12.8,3.7,30.5,60.2,268.6,224.0,24.7,3.2,1.4,0.2,0.30000000000000004,2.0,3.9,458.9,468.6,458.9,14.4,0.30000000000000004,0.0,468.6,False,,Scrambled
