Rk_x,Player,Pos_x,Age_2022-2023,Tm_x,G_2022-2023,GS_2022-2023,MP_2022-2023,FG_2022-2023,FGA_2022-2023,FG%_x,3P_x,3PA_x,3P%_x,2P_x,2PA_x,2P%_x,eFG%_x,FT_x,FTA_x,FT%_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,Rk_y,Pos_y,Age_2021-2022,Tm_y,G_2021-2022,GS_2021-2022,MP_2021-2022,FG_2021-2022,FGA_2021-2022,FG%_y,3P_y,3PA_y,3P%_y,2P_y,2PA_y,2P%_y,eFG%_y,FT_y,FTA_y,FT%_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,2023-2024 Predicted Points,2023-2024 Predicted Assists
396.0,Norman Powell,SG,29.0,LAC,60.0,8.0,26.1,5.7,11.8,0.479,1.9,4.8,0.397,3.8,7.1,0.534,0.559,3.8,4.6,0.812,0.4,2.5,2.9,1.8,0.8,0.3,1.7,2.1,17.0,459.0,SF-SG,28.0,TOT,45.0,41.0,32.4,6.2,13.4,0.461,2.4,5.6,0.419,3.8,7.8,0.491,0.549,4.2,5.2,0.811,0.4,2.8,3.2,2.1,0.9,0.5,1.5,2.4,19.0,22.223025558651422,5.36422113546858
396.0,Norman Powell,SG,29.0,LAC,60.0,8.0,26.1,5.7,11.8,0.479,1.9,4.8,0.397,3.8,7.1,0.534,0.559,3.8,4.6,0.812,0.4,2.5,2.9,1.8,0.8,0.3,1.7,2.1,17.0,459.0,SF,28.0,POR,40.0,39.0,33.3,6.2,13.6,0.456,2.3,5.7,0.406,3.9,7.8,0.492,0.542,4.0,5.0,0.803,0.4,2.9,3.3,2.1,1.0,0.4,1.6,2.3,18.7,7.06259479289764,2.248297619126607
396.0,Norman Powell,SG,29.0,LAC,60.0,8.0,26.1,5.7,11.8,0.479,1.9,4.8,0.397,3.8,7.1,0.534,0.559,3.8,4.6,0.812,0.4,2.5,2.9,1.8,0.8,0.3,1.7,2.1,17.0,459.0,SG,28.0,LAC,5.0,2.0,25.0,6.4,12.6,0.508,2.6,4.8,0.542,3.8,7.8,0.487,0.611,6.0,7.0,0.857,0.6,2.2,2.8,2.8,0.4,0.8,1.4,2.8,21.4,7.18386713399094,2.1344587599367735
398.0,Joshua Primo,SG,20.0,SAS,4.0,0.0,23.3,2.3,6.5,0.346,0.8,3.0,0.25,1.5,3.5,0.429,0.404,1.8,2.3,0.778,0.5,2.8,3.3,4.5,0.3,0.5,2.8,2.0,7.0,460.0,SG,19.0,SAS,50.0,16.0,19.3,2.0,5.4,0.374,0.8,2.7,0.307,1.2,2.7,0.444,0.452,0.9,1.2,0.746,0.6,1.6,2.3,1.6,0.4,0.5,1.1,1.6,5.8,15.540776027825986,3.920636909190729
399.0,Taurean Prince,SF,28.0,MIN,54.0,4.0,22.1,3.3,7.0,0.467,1.4,3.6,0.381,1.9,3.4,0.557,0.565,1.2,1.4,0.844,0.3,2.2,2.4,1.6,0.5,0.3,1.3,2.3,9.1,461.0,PF,27.0,MIN,69.0,8.0,17.1,2.6,5.7,0.454,1.2,3.3,0.376,1.3,2.3,0.565,0.564,0.9,1.2,0.756,0.4,2.1,2.5,1.0,0.7,0.3,0.8,1.7,7.3,21.161316020781953,4.795407334084146
400.0,Payton Pritchard,PG,25.0,BOS,48.0,3.0,13.4,2.1,5.1,0.412,1.2,3.2,0.364,0.9,1.9,0.495,0.527,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,462.0,SG,24.0,BOS,71.0,2.0,14.1,2.3,5.3,0.429,1.4,3.5,0.412,0.8,1.8,0.461,0.564,0.3,0.3,1.0,0.5,1.4,1.9,2.0,0.4,0.1,0.6,0.9,6.2,6.021390204403784,1.3451153391266422
401.0,Trevelin Queen,SG,25.0,IND,7.0,0.0,10.0,1.0,4.1,0.241,0.3,2.1,0.133,0.7,2.0,0.357,0.276,0.7,0.7,1.0,1.1,1.3,2.4,0.9,0.3,0.7,1.0,0.6,3.0,463.0,SG,24.0,HOU,10.0,0.0,7.4,1.5,3.3,0.455,0.9,2.4,0.375,0.6,0.9,0.667,0.591,0.4,0.4,1.0,0.7,0.9,1.6,0.4,0.5,0.1,0.7,0.6,4.3,7.487637784626385,3.452427339795653
402.0,Neemias Queta,C,23.0,SAC,5.0,0.0,5.8,1.2,1.8,0.667,0.0,0.0,0.0,1.2,1.8,0.667,0.667,0.0,0.4,0.0,1.0,1.2,2.2,0.2,0.0,0.4,0.2,1.4,2.4,464.0,C,22.0,SAC,14.0,0.0,8.6,1.2,2.7,0.447,0.0,0.0,0.0,1.2,2.7,0.447,0.447,0.8,1.2,0.647,1.0,1.2,2.2,0.4,0.1,0.6,0.4,1.3,3.2,11.803494015093806,2.293936020844524
403.0,Immanuel Quickley,PG,23.0,NYK,81.0,21.0,28.9,5.2,11.6,0.448,2.1,5.6,0.37,3.1,6.0,0.521,0.537,2.5,3.1,0.819,0.7,3.4,4.2,3.4,1.0,0.2,1.2,2.0,14.9,465.0,PG,22.0,NYK,78.0,3.0,23.1,3.6,9.3,0.392,1.8,5.1,0.346,1.9,4.2,0.448,0.487,2.3,2.6,0.881,0.4,2.8,3.2,3.5,0.7,0.0,1.3,2.1,11.3,5.346742745027507,1.1873408394150098
405.0,Julius Randle,PF,28.0,NYK,77.0,77.0,35.5,8.5,18.6,0.459,2.8,8.3,0.343,5.7,10.3,0.553,0.536,5.2,6.9,0.757,1.8,8.1,10.0,4.1,0.6,0.3,2.8,3.0,25.1,467.0,PF,27.0,NYK,72.0,72.0,35.3,7.1,17.3,0.411,1.7,5.4,0.308,5.4,11.9,0.458,0.459,4.2,5.6,0.756,1.7,8.2,9.9,5.1,0.7,0.5,3.4,2.8,20.1,24.19648231745777,4.9148550587534015
406.0,Austin Reaves,SG,24.0,LAL,64.0,22.0,28.8,4.0,7.7,0.529,1.3,3.4,0.398,2.7,4.3,0.631,0.616,3.6,4.1,0.864,0.5,2.5,3.0,3.4,0.5,0.3,1.5,1.7,13.0,468.0,SG,23.0,LAL,61.0,19.0,23.2,2.4,5.2,0.459,0.9,2.7,0.317,1.5,2.5,0.616,0.542,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4,7.3,7.920032802538612,2.1824072086360635
407.0,Cam Reddish,SF,23.0,TOT,40.0,20.0,24.8,3.5,7.8,0.446,1.1,3.6,0.313,2.4,4.2,0.56,0.518,1.6,1.9,0.853,0.5,1.8,2.2,1.4,1.0,0.4,1.2,1.8,9.7,469.0,SF,22.0,TOT,49.0,7.0,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,8.937036708638972,2.192840493021232
407.0,Cam Reddish,SF,23.0,TOT,40.0,20.0,24.8,3.5,7.8,0.446,1.1,3.6,0.313,2.4,4.2,0.56,0.518,1.6,1.9,0.853,0.5,1.8,2.2,1.4,1.0,0.4,1.2,1.8,9.7,469.0,SF,22.0,ATL,34.0,7.0,23.4,4.1,10.1,0.402,1.7,4.5,0.379,2.4,5.6,0.421,0.487,2.1,2.4,0.9,0.6,1.9,2.5,1.1,1.0,0.3,1.3,1.3,11.9,5.225610846602464,1.6834312198126087
407.0,Cam Reddish,SF,23.0,TOT,40.0,20.0,24.8,3.5,7.8,0.446,1.1,3.6,0.313,2.4,4.2,0.56,0.518,1.6,1.9,0.853,0.5,1.8,2.2,1.4,1.0,0.4,1.2,1.8,9.7,469.0,SF,22.0,NYK,15.0,0.0,14.3,1.8,4.3,0.415,0.5,2.1,0.258,1.3,2.3,0.559,0.477,1.9,2.1,0.906,0.3,1.1,1.4,0.7,0.8,0.3,0.9,1.0,6.1,0.14150054341680818,-0.41115082172116324
407.0,Cam Reddish,SF,23.0,NYK,20.0,8.0,21.9,3.1,6.8,0.449,0.9,2.8,0.304,2.2,4.0,0.55,0.511,1.5,1.7,0.879,0.4,1.2,1.6,1.0,0.8,0.4,0.8,1.6,8.4,469.0,SF,22.0,TOT,49.0,7.0,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,20.46692364291198,4.348830418375283
407.0,Cam Reddish,SF,23.0,NYK,20.0,8.0,21.9,3.1,6.8,0.449,0.9,2.8,0.304,2.2,4.0,0.55,0.511,1.5,1.7,0.879,0.4,1.2,1.6,1.0,0.8,0.4,0.8,1.6,8.4,469.0,SF,22.0,ATL,34.0,7.0,23.4,4.1,10.1,0.402,1.7,4.5,0.379,2.4,5.6,0.421,0.487,2.1,2.4,0.9,0.6,1.9,2.5,1.1,1.0,0.3,1.3,1.3,11.9,6.301394586660723,3.1086617382108983
407.0,Cam Reddish,SF,23.0,NYK,20.0,8.0,21.9,3.1,6.8,0.449,0.9,2.8,0.304,2.2,4.0,0.55,0.511,1.5,1.7,0.879,0.4,1.2,1.6,1.0,0.8,0.4,0.8,1.6,8.4,469.0,SF,22.0,NYK,15.0,0.0,14.3,1.8,4.3,0.415,0.5,2.1,0.258,1.3,2.3,0.559,0.477,1.9,2.1,0.906,0.3,1.1,1.4,0.7,0.8,0.3,0.9,1.0,6.1,7.19418027350806,2.0127100361773476
407.0,Cam Reddish,SF,23.0,POR,20.0,12.0,27.6,3.9,8.8,0.443,1.4,4.4,0.318,2.5,4.4,0.568,0.523,1.8,2.1,0.833,0.6,2.3,2.9,1.9,1.2,0.3,1.6,2.0,11.0,469.0,SF,22.0,TOT,49.0,7.0,20.7,3.4,8.3,0.404,1.3,3.8,0.359,2.0,4.6,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,1.2,10.1,9.563787331857249,3.087779238876874
407.0,Cam Reddish,SF,23.0,POR,20.0,12.0,27.6,3.9,8.8,0.443,1.4,4.4,0.318,2.5,4.4,0.568,0.523,1.8,2.1,0.833,0.6,2.3,2.9,1.9,1.2,0.3,1.6,2.0,11.0,469.0,SF,22.0,ATL,34.0,7.0,23.4,4.1,10.1,0.402,1.7,4.5,0.379,2.4,5.6,0.421,0.487,2.1,2.4,0.9,0.6,1.9,2.5,1.1,1.0,0.3,1.3,1.3,11.9,9.09685022136084,2.0975956313935473
407.0,Cam Reddish,SF,23.0,POR,20.0,12.0,27.6,3.9,8.8,0.443,1.4,4.4,0.318,2.5,4.4,0.568,0.523,1.8,2.1,0.833,0.6,2.3,2.9,1.9,1.2,0.3,1.6,2.0,11.0,469.0,SF,22.0,NYK,15.0,0.0,14.3,1.8,4.3,0.415,0.5,2.1,0.258,1.3,2.3,0.559,0.477,1.9,2.1,0.906,0.3,1.1,1.4,0.7,0.8,0.3,0.9,1.0,6.1,17.20988528432239,4.714086994047557
408.0,Davon Reed,SG,27.0,TOT,43.0,1.0,8.0,0.7,2.0,0.333,0.4,1.1,0.37,0.3,0.9,0.289,0.435,0.4,0.6,0.667,0.2,1.1,1.4,0.5,0.3,0.1,0.5,0.9,2.1,470.0,SG,26.0,DEN,48.0,5.0,13.9,1.7,3.4,0.503,0.8,1.8,0.43,0.9,1.6,0.587,0.618,0.2,0.3,0.667,0.3,2.0,2.3,1.1,0.5,0.2,0.3,1.3,4.4,4.50255456139161,0.9509481923904568
408.0,Davon Reed,SG,27.0,DEN,35.0,1.0,9.0,0.7,2.3,0.313,0.5,1.3,0.364,0.3,1.0,0.25,0.413,0.4,0.6,0.75,0.3,1.3,1.6,0.5,0.4,0.1,0.6,1.0,2.3,470.0,SG,26.0,DEN,48.0,5.0,13.9,1.7,3.4,0.503,0.8,1.8,0.43,0.9,1.6,0.587,0.618,0.2,0.3,0.667,0.3,2.0,2.3,1.1,0.5,0.2,0.3,1.3,4.4,5.238305485429953,0.7937294099323333
408.0,Davon Reed,SG,27.0,LAL,8.0,0.0,3.4,0.4,0.5,0.75,0.1,0.3,0.5,0.3,0.3,1.0,0.875,0.1,0.5,0.25,0.1,0.4,0.5,0.5,0.3,0.0,0.0,0.4,1.0,470.0,SG,26.0,DEN,48.0,5.0,13.9,1.7,3.4,0.503,0.8,1.8,0.43,0.9,1.6,0.587,0.618,0.2,0.3,0.667,0.3,2.0,2.3,1.1,0.5,0.2,0.3,1.3,4.4,7.5467290600485235,1.307278151321983
409.0,Paul Reed,C,23.0,PHI,69.0,2.0,10.9,1.8,3.0,0.593,0.0,0.1,0.167,1.8,2.9,0.606,0.596,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,4.2,471.0,C,22.0,PHI,38.0,2.0,7.9,1.4,2.5,0.563,0.1,0.2,0.25,1.4,2.3,0.591,0.573,0.2,0.4,0.429,1.2,1.3,2.4,0.4,0.9,0.4,0.3,1.5,3.1,17.877408794477326,4.196044503676363
410.0,Naz Reid,C,23.0,MIN,68.0,11.0,18.4,4.6,8.5,0.537,1.1,3.2,0.346,3.5,5.3,0.653,0.602,1.3,1.9,0.677,1.1,3.8,4.9,1.1,0.6,0.8,1.4,2.6,11.5,472.0,C,22.0,MIN,77.0,6.0,15.8,3.0,6.2,0.489,0.7,2.2,0.343,2.3,4.0,0.568,0.549,1.5,1.9,0.765,1.3,2.6,3.9,0.9,0.5,0.9,1.1,2.2,8.3,8.338982367176637,1.8994891912624166
412.0,Nick Richards,C,25.0,CHO,65.0,9.0,18.7,3.0,4.8,0.629,0.0,0.0,1.0,3.0,4.8,0.628,0.631,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2,473.0,C,24.0,CHO,50.0,5.0,7.3,1.2,1.8,0.667,0.0,0.0,0.0,1.2,1.8,0.667,0.667,0.6,0.9,0.698,0.7,1.0,1.7,0.3,0.2,0.4,0.5,1.0,3.0,1.654940300601298,-0.3088170816579072
413.0,Josh Richardson,SG,29.0,TOT,65.0,10.0,23.5,3.7,8.5,0.431,1.6,4.5,0.365,2.0,4.0,0.506,0.528,1.1,1.2,0.852,0.6,2.1,2.7,2.7,1.1,0.3,1.3,1.8,10.1,474.0,SG,28.0,TOT,65.0,7.0,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,11.753921443519356,3.071856946229566
413.0,Josh Richardson,SG,29.0,TOT,65.0,10.0,23.5,3.7,8.5,0.431,1.6,4.5,0.365,2.0,4.0,0.506,0.528,1.1,1.2,0.852,0.6,2.1,2.7,2.7,1.1,0.3,1.3,1.8,10.1,474.0,SG,28.0,BOS,44.0,0.0,24.7,3.5,7.8,0.443,1.4,3.5,0.397,2.0,4.3,0.481,0.534,1.4,1.6,0.859,0.6,2.3,2.8,1.5,0.8,0.5,0.9,1.9,9.7,11.863824574764534,3.084647847125427
413.0,Josh Richardson,SG,29.0,TOT,65.0,10.0,23.5,3.7,8.5,0.431,1.6,4.5,0.365,2.0,4.0,0.506,0.528,1.1,1.2,0.852,0.6,2.1,2.7,2.7,1.1,0.3,1.3,1.8,10.1,474.0,SG,28.0,SAS,21.0,7.0,24.4,3.9,9.1,0.429,1.9,4.3,0.444,2.0,4.8,0.416,0.534,1.7,1.8,0.946,0.8,2.1,2.9,2.3,1.0,0.3,1.3,1.6,11.4,3.8410543498115857,1.1989682717521286
413.0,Josh Richardson,SG,29.0,SAS,42.0,6.0,23.7,4.2,9.7,0.436,1.8,4.9,0.357,2.5,4.7,0.518,0.527,1.3,1.4,0.883,0.7,2.1,2.8,3.3,1.0,0.3,1.5,1.7,11.5,474.0,SG,28.0,TOT,65.0,7.0,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,10.777398226936855,2.9244521786772975
413.0,Josh Richardson,SG,29.0,SAS,42.0,6.0,23.7,4.2,9.7,0.436,1.8,4.9,0.357,2.5,4.7,0.518,0.527,1.3,1.4,0.883,0.7,2.1,2.8,3.3,1.0,0.3,1.5,1.7,11.5,474.0,SG,28.0,BOS,44.0,0.0,24.7,3.5,7.8,0.443,1.4,3.5,0.397,2.0,4.3,0.481,0.534,1.4,1.6,0.859,0.6,2.3,2.8,1.5,0.8,0.5,0.9,1.9,9.7,9.490093938741362,2.397294453748052
413.0,Josh Richardson,SG,29.0,SAS,42.0,6.0,23.7,4.2,9.7,0.436,1.8,4.9,0.357,2.5,4.7,0.518,0.527,1.3,1.4,0.883,0.7,2.1,2.8,3.3,1.0,0.3,1.5,1.7,11.5,474.0,SG,28.0,SAS,21.0,7.0,24.4,3.9,9.1,0.429,1.9,4.3,0.444,2.0,4.8,0.416,0.534,1.7,1.8,0.946,0.8,2.1,2.9,2.3,1.0,0.3,1.3,1.6,11.4,3.4073119229255155,2.339407427796372
413.0,Josh Richardson,SG,29.0,NOP,23.0,4.0,23.2,2.7,6.4,0.419,1.4,3.7,0.384,1.3,2.7,0.468,0.53,0.7,0.9,0.762,0.5,2.0,2.4,1.6,1.3,0.4,1.0,2.0,7.5,474.0,SG,28.0,TOT,65.0,7.0,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,12.154937924903823,2.754152079440771
413.0,Josh Richardson,SG,29.0,NOP,23.0,4.0,23.2,2.7,6.4,0.419,1.4,3.7,0.384,1.3,2.7,0.468,0.53,0.7,0.9,0.762,0.5,2.0,2.4,1.6,1.3,0.4,1.0,2.0,7.5,474.0,SG,28.0,BOS,44.0,0.0,24.7,3.5,7.8,0.443,1.4,3.5,0.397,2.0,4.3,0.481,0.534,1.4,1.6,0.859,0.6,2.3,2.8,1.5,0.8,0.5,0.9,1.9,9.7,18.399223601385515,3.045356132382153
413.0,Josh Richardson,SG,29.0,NOP,23.0,4.0,23.2,2.7,6.4,0.419,1.4,3.7,0.384,1.3,2.7,0.468,0.53,0.7,0.9,0.762,0.5,2.0,2.4,1.6,1.3,0.4,1.0,2.0,7.5,474.0,SG,28.0,SAS,21.0,7.0,24.4,3.9,9.1,0.429,1.9,4.3,0.444,2.0,4.8,0.416,0.534,1.7,1.8,0.946,0.8,2.1,2.9,2.3,1.0,0.3,1.3,1.6,11.4,1.0039125781946328,-0.06608812867025349
414.0,Austin Rivers,SG,30.0,MIN,52.0,10.0,19.5,1.8,4.0,0.435,0.8,2.4,0.35,0.9,1.7,0.558,0.538,0.6,0.8,0.769,0.1,1.5,1.6,1.4,0.5,0.1,0.4,1.5,4.9,475.0,SG,29.0,DEN,67.0,18.0,22.1,2.2,5.2,0.417,1.2,3.4,0.342,1.0,1.8,0.563,0.53,0.5,0.7,0.727,0.3,1.4,1.7,1.3,0.8,0.1,0.8,1.8,6.0,2.3724499389922946,0.4845381149002437
415.0,Duncan Robinson,SF,28.0,MIA,42.0,1.0,16.5,2.1,5.6,0.371,1.5,4.6,0.328,0.6,1.1,0.556,0.504,0.7,0.8,0.906,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8,6.4,476.0,SG,27.0,MIA,79.0,68.0,25.9,3.7,9.2,0.399,2.9,7.9,0.372,0.7,1.3,0.569,0.559,0.6,0.8,0.836,0.3,2.3,2.6,1.6,0.5,0.2,0.8,2.5,10.9,23.301672495412973,4.9801624449025965
416.0,Mitchell Robinson,C,24.0,NYK,59.0,58.0,27.0,3.2,4.7,0.671,0.0,0.0,0.0,3.2,4.7,0.671,0.671,1.0,2.1,0.484,4.5,4.9,9.4,0.9,0.9,1.8,0.7,2.7,7.4,478.0,C,23.0,NYK,72.0,62.0,25.7,3.6,4.8,0.761,0.0,0.0,0.0,3.6,4.8,0.761,0.761,1.2,2.5,0.486,4.1,4.5,8.6,0.5,0.8,1.8,0.8,2.7,8.5,10.856206615291356,2.726270084555276
418.0,Jeremiah Robinson-Earl,PF,22.0,OKC,43.0,20.0,18.9,2.6,5.8,0.444,0.9,2.6,0.333,1.7,3.2,0.533,0.518,0.8,1.0,0.833,1.7,2.5,4.2,1.0,0.6,0.3,0.4,1.7,6.8,479.0,C,21.0,OKC,49.0,36.0,22.2,2.7,6.6,0.414,1.2,3.4,0.352,1.6,3.2,0.478,0.503,0.8,1.1,0.741,1.5,4.1,5.6,1.0,0.6,0.3,0.8,1.5,7.5,15.623693278932594,3.0301672607480965
419.0,Isaiah Roby,PF,24.0,SAS,42.0,2.0,11.3,1.6,3.7,0.432,0.4,1.4,0.3,1.2,2.3,0.516,0.49,0.5,1.0,0.488,0.5,2.0,2.5,0.9,0.4,0.2,0.7,1.3,4.1,480.0,PF,23.0,OKC,45.0,28.0,21.1,3.7,7.2,0.514,1.0,2.2,0.444,2.7,5.0,0.545,0.582,1.7,2.6,0.672,1.7,3.2,4.8,1.6,0.8,0.8,1.0,2.4,10.1,2.3567679269761195,0.3517246470696178
422.0,Derrick Rose,PG,34.0,NYK,27.0,0.0,12.5,2.3,5.9,0.384,0.7,2.3,0.302,1.6,3.6,0.438,0.443,0.4,0.4,0.917,0.3,1.2,1.5,1.7,0.3,0.2,0.8,0.7,5.6,482.0,PG,33.0,NYK,26.0,4.0,24.5,4.7,10.5,0.445,1.4,3.5,0.402,3.3,7.0,0.467,0.513,1.2,1.2,0.968,0.8,2.2,3.0,4.0,0.8,0.5,1.5,0.6,12.0,3.4222702227178408,1.0875039422023085
423.0,Terrence Ross,SG,31.0,TOT,63.0,9.0,21.1,3.2,7.4,0.43,1.5,4.1,0.368,1.7,3.3,0.507,0.532,0.4,0.5,0.794,0.3,2.1,2.4,1.5,0.6,0.2,0.7,1.5,8.3,483.0,SG,30.0,ORL,63.0,0.0,23.0,3.5,8.8,0.397,1.2,4.2,0.292,2.3,4.6,0.493,0.467,1.8,2.1,0.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,1.1,10.0,22.70410125411498,5.454828656586664
423.0,Terrence Ross,SG,31.0,ORL,42.0,9.0,22.5,3.1,7.1,0.431,1.5,3.8,0.381,1.6,3.3,0.489,0.533,0.4,0.5,0.75,0.2,1.8,2.0,1.3,0.6,0.2,0.9,1.3,8.0,483.0,SG,30.0,ORL,63.0,0.0,23.0,3.5,8.8,0.397,1.2,4.2,0.292,2.3,4.6,0.493,0.467,1.8,2.1,0.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,1.1,10.0,12.519913973523588,2.7845264698480285
423.0,Terrence Ross,SG,31.0,PHO,21.0,0.0,18.4,3.4,7.9,0.428,1.6,4.7,0.347,1.8,3.2,0.544,0.53,0.6,0.7,0.857,0.6,2.7,3.3,2.0,0.5,0.1,0.3,2.1,9.0,483.0,SG,30.0,ORL,63.0,0.0,23.0,3.5,8.8,0.397,1.2,4.2,0.292,2.3,4.6,0.493,0.467,1.8,2.1,0.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,1.1,10.0,6.681267436613206,2.10183862922535
424.0,Terry Rozier,SG,28.0,CHO,63.0,63.0,35.3,7.8,18.9,0.415,2.6,8.0,0.327,5.2,10.8,0.48,0.484,2.8,3.5,0.809,0.8,3.3,4.1,5.1,1.2,0.3,2.1,1.9,21.1,484.0,SG,27.0,CHO,73.0,73.0,33.7,7.1,16.0,0.444,3.0,8.1,0.374,4.1,7.9,0.516,0.539,2.1,2.4,0.852,0.8,3.5,4.3,4.5,1.3,0.3,1.3,1.6,19.3,21.253004765926157,4.587991043293872
425.0,Ricky Rubio,PG,32.0,CLE,33.0,2.0,17.2,1.8,5.4,0.343,0.6,2.5,0.256,1.2,2.9,0.417,0.402,0.8,1.1,0.8,0.3,1.8,2.1,3.5,0.8,0.2,0.9,1.5,5.2,485.0,PG,31.0,CLE,34.0,8.0,28.5,4.4,12.1,0.363,1.7,5.1,0.339,2.6,7.0,0.38,0.434,2.6,3.0,0.854,0.4,3.7,4.1,6.6,1.4,0.2,2.6,2.2,13.1,1.9746922229590251,0.5402835713010719
426.0,D'Angelo Russell,PG,26.0,TOT,71.0,71.0,32.5,6.3,13.4,0.469,2.7,6.9,0.396,3.5,6.5,0.548,0.572,2.5,3.0,0.829,0.5,2.5,3.0,6.2,1.0,0.4,2.6,2.0,17.8,486.0,PG,25.0,MIN,65.0,65.0,32.0,6.2,15.0,0.411,2.7,8.0,0.34,3.5,7.0,0.492,0.502,3.0,3.7,0.825,0.4,2.9,3.3,7.1,1.0,0.3,2.5,2.0,18.1,0.8010696522184966,0.21493861682040105
426.0,D'Angelo Russell,PG,26.0,MIN,54.0,54.0,32.9,6.3,13.5,0.465,2.7,7.0,0.391,3.5,6.4,0.546,0.567,2.6,3.1,0.856,0.5,2.5,3.1,6.2,1.1,0.4,2.7,2.2,17.9,486.0,PG,25.0,MIN,65.0,65.0,32.0,6.2,15.0,0.411,2.7,8.0,0.34,3.5,7.0,0.492,0.502,3.0,3.7,0.825,0.4,2.9,3.3,7.1,1.0,0.3,2.5,2.0,18.1,3.684861179313394,0.9754774432098605
426.0,D'Angelo Russell,PG,26.0,LAL,17.0,17.0,30.9,6.3,13.0,0.484,2.7,6.5,0.414,3.6,6.5,0.555,0.588,2.1,2.9,0.735,0.4,2.5,2.9,6.1,0.6,0.5,2.3,1.4,17.4,486.0,PG,25.0,MIN,65.0,65.0,32.0,6.2,15.0,0.411,2.7,8.0,0.34,3.5,7.0,0.492,0.502,3.0,3.7,0.825,0.4,2.9,3.3,7.1,1.0,0.3,2.5,2.0,18.1,3.3395964182256046,-0.03722020540113613
427.0,Matt Ryan,SF,25.0,TOT,34.0,0.0,9.1,1.2,3.2,0.37,0.9,2.5,0.381,0.2,0.7,0.333,0.519,0.3,0.4,0.833,0.1,0.6,0.8,0.5,0.1,0.0,0.2,0.8,3.6,487.0,SF,24.0,BOS,1.0,0.0,5.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.1006786167890343,0.5128258199888425
427.0,Matt Ryan,SF,25.0,LAL,12.0,0.0,10.8,1.3,4.1,0.306,1.1,2.9,0.371,0.2,1.2,0.143,0.439,0.3,0.4,0.8,0.2,1.0,1.2,0.3,0.2,0.0,0.3,1.2,3.9,487.0,SF,24.0,BOS,1.0,0.0,5.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.190107450733575,-0.14259953457122765
427.0,Matt Ryan,SF,25.0,MIN,22.0,0.0,8.2,1.1,2.7,0.424,0.9,2.2,0.388,0.3,0.5,0.6,0.585,0.3,0.3,0.857,0.1,0.5,0.5,0.5,0.1,0.0,0.2,0.6,3.4,487.0,SF,24.0,BOS,1.0,0.0,5.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.726241219644835,1.6078488615714681
428.0,Domantas Sabonis,C,26.0,SAC,79.0,79.0,34.6,7.3,11.9,0.615,0.4,1.1,0.373,6.9,10.8,0.639,0.632,4.1,5.5,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1,488.0,C-PF,25.0,TOT,62.0,61.0,34.5,7.1,12.5,0.573,0.6,2.0,0.312,6.5,10.5,0.623,0.598,4.0,5.4,0.741,3.2,8.9,12.1,5.2,1.0,0.4,3.1,3.3,18.9,4.775054729484504,1.1554142586718692
