Rk_2022_2023,Player,Pos_2022_2023,Age_2022_2023,Tm_2022_2023,G_2022_2023,GS_2022_2023,MP_2022_2023,FG_2022_2023,FGA_2022_2023,FG%_2022_2023,3P_2022_2023,3PA_2022_2023,3P%_2022_2023,2P_2022_2023,2PA_2022_2023,2P%_2022_2023,eFG%_2022_2023,FT_2022_2023,FTA_2022_2023,FT%_2022_2023,ORB_2022_2023,DRB_2022_2023,TRB_2022_2023,AST_2022_2023,STL_2022_2023,BLK_2022_2023,TOV_2022_2023,PF_2022_2023,PTS_2022_2023,Rk_2021_2022,Pos_2021_2022,Tm_2021_2022,G_2021_2022,GS_2021_2022,MP_2021_2022,FG_2021_2022,FGA_2021_2022,FG%_2021_2022,3P_2021_2022,3PA_2021_2022,3P%_2021_2022,2P_2021_2022,2PA_2021_2022,2P%_2021_2022,eFG%_2021_2022,FT_2021_2022,FTA_2021_2022,FT%_2021_2022,ORB_2021_2022,DRB_2021_2022,TRB_2021_2022,AST_2021_2022,STL_2021_2022,BLK_2021_2022,TOV_2021_2022,PF_2021_2022,PTS_2021_2022,2023-2024 Predicted Points
413.0,Josh Richardson,SG,29.0,NOP,23.0,4.0,23.2,2.7,6.4,0.419,1.4,3.7,0.384,1.3,2.7,0.468,0.53,0.7,0.9,0.762,0.5,2.0,2.4,1.6,1.3,0.4,1.0,2.0,7.5,474.0,SG,TOT,65.0,7.0,24.6,3.6,8.2,0.438,1.6,3.8,0.415,2.0,4.4,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2,5.867974913138397
413.0,Josh Richardson,SG,29.0,NOP,23.0,4.0,23.2,2.7,6.4,0.419,1.4,3.7,0.384,1.3,2.7,0.468,0.53,0.7,0.9,0.762,0.5,2.0,2.4,1.6,1.3,0.4,1.0,2.0,7.5,474.0,SG,BOS,44.0,0.0,24.7,3.5,7.8,0.443,1.4,3.5,0.397,2.0,4.3,0.481,0.534,1.4,1.6,0.859,0.6,2.3,2.8,1.5,0.8,0.5,0.9,1.9,9.7,8.323696754389092
413.0,Josh Richardson,SG,29.0,NOP,23.0,4.0,23.2,2.7,6.4,0.419,1.4,3.7,0.384,1.3,2.7,0.468,0.53,0.7,0.9,0.762,0.5,2.0,2.4,1.6,1.3,0.4,1.0,2.0,7.5,474.0,SG,SAS,21.0,7.0,24.4,3.9,9.1,0.429,1.9,4.3,0.444,2.0,4.8,0.416,0.534,1.7,1.8,0.946,0.8,2.1,2.9,2.3,1.0,0.3,1.3,1.6,11.4,16.320799738727537
414.0,Austin Rivers,SG,30.0,MIN,52.0,10.0,19.5,1.8,4.0,0.435,0.8,2.4,0.35,0.9,1.7,0.558,0.538,0.6,0.8,0.769,0.1,1.5,1.6,1.4,0.5,0.1,0.4,1.5,4.9,475.0,SG,DEN,67.0,18.0,22.1,2.2,5.2,0.417,1.2,3.4,0.342,1.0,1.8,0.563,0.53,0.5,0.7,0.727,0.3,1.4,1.7,1.3,0.8,0.1,0.8,1.8,6.0,7.616035443258481
415.0,Duncan Robinson,SF,28.0,MIA,42.0,1.0,16.5,2.1,5.6,0.371,1.5,4.6,0.328,0.6,1.1,0.556,0.504,0.7,0.8,0.906,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8,6.4,476.0,SG,MIA,79.0,68.0,25.9,3.7,9.2,0.399,2.9,7.9,0.372,0.7,1.3,0.569,0.559,0.6,0.8,0.836,0.3,2.3,2.6,1.6,0.5,0.2,0.8,2.5,10.9,4.794632464356167
416.0,Mitchell Robinson,C,24.0,NYK,59.0,58.0,27.0,3.2,4.7,0.671,0.0,0.0,0.0,3.2,4.7,0.671,0.671,1.0,2.1,0.484,4.5,4.9,9.4,0.9,0.9,1.8,0.7,2.7,7.4,478.0,C,NYK,72.0,62.0,25.7,3.6,4.8,0.761,0.0,0.0,0.0,3.6,4.8,0.761,0.761,1.2,2.5,0.486,4.1,4.5,8.6,0.5,0.8,1.8,0.8,2.7,8.5,6.768752092017475
418.0,Jeremiah Robinson-Earl,PF,22.0,OKC,43.0,20.0,18.9,2.6,5.8,0.444,0.9,2.6,0.333,1.7,3.2,0.533,0.518,0.8,1.0,0.833,1.7,2.5,4.2,1.0,0.6,0.3,0.4,1.7,6.8,479.0,C,OKC,49.0,36.0,22.2,2.7,6.6,0.414,1.2,3.4,0.352,1.6,3.2,0.478,0.503,0.8,1.1,0.741,1.5,4.1,5.6,1.0,0.6,0.3,0.8,1.5,7.5,4.335589760698317
419.0,Isaiah Roby,PF,24.0,SAS,42.0,2.0,11.3,1.6,3.7,0.432,0.4,1.4,0.3,1.2,2.3,0.516,0.49,0.5,1.0,0.488,0.5,2.0,2.5,0.9,0.4,0.2,0.7,1.3,4.1,480.0,PF,OKC,45.0,28.0,21.1,3.7,7.2,0.514,1.0,2.2,0.444,2.7,5.0,0.545,0.582,1.7,2.6,0.672,1.7,3.2,4.8,1.6,0.8,0.8,1.0,2.4,10.1,3.490816020002493
422.0,Derrick Rose,PG,34.0,NYK,27.0,0.0,12.5,2.3,5.9,0.384,0.7,2.3,0.302,1.6,3.6,0.438,0.443,0.4,0.4,0.917,0.3,1.2,1.5,1.7,0.3,0.2,0.8,0.7,5.6,482.0,PG,NYK,26.0,4.0,24.5,4.7,10.5,0.445,1.4,3.5,0.402,3.3,7.0,0.467,0.513,1.2,1.2,0.968,0.8,2.2,3.0,4.0,0.8,0.5,1.5,0.6,12.0,7.405025506310593
423.0,Terrence Ross,SG,31.0,TOT,63.0,9.0,21.1,3.2,7.4,0.43,1.5,4.1,0.368,1.7,3.3,0.507,0.532,0.4,0.5,0.794,0.3,2.1,2.4,1.5,0.6,0.2,0.7,1.5,8.3,483.0,SG,ORL,63.0,0.0,23.0,3.5,8.8,0.397,1.2,4.2,0.292,2.3,4.6,0.493,0.467,1.8,2.1,0.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,1.1,10.0,18.02492935728911
423.0,Terrence Ross,SG,31.0,ORL,42.0,9.0,22.5,3.1,7.1,0.431,1.5,3.8,0.381,1.6,3.3,0.489,0.533,0.4,0.5,0.75,0.2,1.8,2.0,1.3,0.6,0.2,0.9,1.3,8.0,483.0,SG,ORL,63.0,0.0,23.0,3.5,8.8,0.397,1.2,4.2,0.292,2.3,4.6,0.493,0.467,1.8,2.1,0.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,1.1,10.0,3.5966167980581822
423.0,Terrence Ross,SG,31.0,PHO,21.0,0.0,18.4,3.4,7.9,0.428,1.6,4.7,0.347,1.8,3.2,0.544,0.53,0.6,0.7,0.857,0.6,2.7,3.3,2.0,0.5,0.1,0.3,2.1,9.0,483.0,SG,ORL,63.0,0.0,23.0,3.5,8.8,0.397,1.2,4.2,0.292,2.3,4.6,0.493,0.467,1.8,2.1,0.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,1.1,10.0,4.09677224014321
424.0,Terry Rozier,SG,28.0,CHO,63.0,63.0,35.3,7.8,18.9,0.415,2.6,8.0,0.327,5.2,10.8,0.48,0.484,2.8,3.5,0.809,0.8,3.3,4.1,5.1,1.2,0.3,2.1,1.9,21.1,484.0,SG,CHO,73.0,73.0,33.7,7.1,16.0,0.444,3.0,8.1,0.374,4.1,7.9,0.516,0.539,2.1,2.4,0.852,0.8,3.5,4.3,4.5,1.3,0.3,1.3,1.6,19.3,5.076130346245716
425.0,Ricky Rubio,PG,32.0,CLE,33.0,2.0,17.2,1.8,5.4,0.343,0.6,2.5,0.256,1.2,2.9,0.417,0.402,0.8,1.1,0.8,0.3,1.8,2.1,3.5,0.8,0.2,0.9,1.5,5.2,485.0,PG,CLE,34.0,8.0,28.5,4.4,12.1,0.363,1.7,5.1,0.339,2.6,7.0,0.38,0.434,2.6,3.0,0.854,0.4,3.7,4.1,6.6,1.4,0.2,2.6,2.2,13.1,2.8914965250144955
426.0,D'Angelo Russell,PG,26.0,TOT,71.0,71.0,32.5,6.3,13.4,0.469,2.7,6.9,0.396,3.5,6.5,0.548,0.572,2.5,3.0,0.829,0.5,2.5,3.0,6.2,1.0,0.4,2.6,2.0,17.8,486.0,PG,MIN,65.0,65.0,32.0,6.2,15.0,0.411,2.7,8.0,0.34,3.5,7.0,0.492,0.502,3.0,3.7,0.825,0.4,2.9,3.3,7.1,1.0,0.3,2.5,2.0,18.1,2.0648949748234515
426.0,D'Angelo Russell,PG,26.0,MIN,54.0,54.0,32.9,6.3,13.5,0.465,2.7,7.0,0.391,3.5,6.4,0.546,0.567,2.6,3.1,0.856,0.5,2.5,3.1,6.2,1.1,0.4,2.7,2.2,17.9,486.0,PG,MIN,65.0,65.0,32.0,6.2,15.0,0.411,2.7,8.0,0.34,3.5,7.0,0.492,0.502,3.0,3.7,0.825,0.4,2.9,3.3,7.1,1.0,0.3,2.5,2.0,18.1,4.507299258904174
426.0,D'Angelo Russell,PG,26.0,LAL,17.0,17.0,30.9,6.3,13.0,0.484,2.7,6.5,0.414,3.6,6.5,0.555,0.588,2.1,2.9,0.735,0.4,2.5,2.9,6.1,0.6,0.5,2.3,1.4,17.4,486.0,PG,MIN,65.0,65.0,32.0,6.2,15.0,0.411,2.7,8.0,0.34,3.5,7.0,0.492,0.502,3.0,3.7,0.825,0.4,2.9,3.3,7.1,1.0,0.3,2.5,2.0,18.1,6.478382725875406
427.0,Matt Ryan,SF,25.0,TOT,34.0,0.0,9.1,1.2,3.2,0.37,0.9,2.5,0.381,0.2,0.7,0.333,0.519,0.3,0.4,0.833,0.1,0.6,0.8,0.5,0.1,0.0,0.2,0.8,3.6,487.0,SF,BOS,1.0,0.0,5.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.968285280068849
427.0,Matt Ryan,SF,25.0,LAL,12.0,0.0,10.8,1.3,4.1,0.306,1.1,2.9,0.371,0.2,1.2,0.143,0.439,0.3,0.4,0.8,0.2,1.0,1.2,0.3,0.2,0.0,0.3,1.2,3.9,487.0,SF,BOS,1.0,0.0,5.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.69720844787299
427.0,Matt Ryan,SF,25.0,MIN,22.0,0.0,8.2,1.1,2.7,0.424,0.9,2.2,0.388,0.3,0.5,0.6,0.585,0.3,0.3,0.857,0.1,0.5,0.5,0.5,0.1,0.0,0.2,0.6,3.4,487.0,SF,BOS,1.0,0.0,5.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,26.187583152141677
428.0,Domantas Sabonis,C,26.0,SAC,79.0,79.0,34.6,7.3,11.9,0.615,0.4,1.1,0.373,6.9,10.8,0.639,0.632,4.1,5.5,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1,488.0,C-PF,TOT,62.0,61.0,34.5,7.1,12.5,0.573,0.6,2.0,0.312,6.5,10.5,0.623,0.598,4.0,5.4,0.741,3.2,8.9,12.1,5.2,1.0,0.4,3.1,3.3,18.9,4.341336311212099
428.0,Domantas Sabonis,C,26.0,SAC,79.0,79.0,34.6,7.3,11.9,0.615,0.4,1.1,0.373,6.9,10.8,0.639,0.632,4.1,5.5,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1,488.0,C,IND,47.0,46.0,34.7,7.0,12.1,0.58,0.7,2.3,0.324,6.3,9.9,0.639,0.61,4.1,5.5,0.74,3.3,8.8,12.1,5.0,1.0,0.5,3.0,3.1,18.9,9.273272069024435
428.0,Domantas Sabonis,C,26.0,SAC,79.0,79.0,34.6,7.3,11.9,0.615,0.4,1.1,0.373,6.9,10.8,0.639,0.632,4.1,5.5,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1,488.0,PF,SAC,15.0,15.0,33.6,7.5,13.5,0.554,0.3,1.1,0.235,7.2,12.3,0.584,0.564,3.7,4.9,0.743,3.1,9.3,12.3,5.8,0.9,0.3,3.5,3.8,18.9,6.5799287435055245
431.0,Olivier Sarr,C,23.0,OKC,9.0,1.0,12.7,1.7,3.3,0.5,0.1,0.9,0.125,1.6,2.4,0.636,0.517,0.6,0.8,0.714,1.3,2.1,3.4,0.4,0.1,0.6,0.4,1.9,4.0,489.0,C,OKC,22.0,2.0,19.1,2.6,4.6,0.574,0.6,1.3,0.448,2.0,3.3,0.625,0.639,1.1,1.3,0.828,1.5,2.7,4.2,0.9,0.3,0.7,1.0,2.4,7.0,16.734590332475733
432.0,Jordan Schakel,SF,24.0,WAS,2.0,0.0,3.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.5,491.0,SG,WAS,4.0,0.0,7.5,0.3,2.8,0.091,0.3,1.5,0.167,0.0,1.3,0.0,0.136,0.5,0.5,1.0,0.5,1.5,2.0,0.0,0.3,0.0,0.3,0.0,1.3,8.52088308221198
433.0,Admiral Schofield,PF,25.0,ORL,37.0,0.0,12.2,1.5,3.3,0.451,0.6,2.0,0.324,0.8,1.3,0.646,0.549,0.6,0.6,0.913,0.6,1.1,1.7,0.8,0.2,0.1,0.4,1.6,4.2,492.0,SF,ORL,38.0,1.0,12.3,1.4,3.4,0.419,0.7,2.1,0.329,0.7,1.3,0.56,0.519,0.3,0.4,0.8,0.4,1.9,2.3,0.7,0.1,0.1,0.6,1.5,3.8,6.735392058957546
435.0,Jay Scrubb,SG,22.0,ORL,2.0,0.0,15.0,2.5,3.5,0.714,1.0,1.0,1.0,1.5,2.5,0.6,0.857,0.5,1.0,0.5,0.0,3.0,3.0,0.5,1.0,0.0,1.5,1.0,6.5,495.0,SG,LAC,18.0,0.0,6.7,1.0,2.6,0.391,0.3,1.2,0.286,0.7,1.4,0.48,0.457,0.4,0.6,0.7,0.1,0.8,0.9,0.4,0.2,0.2,0.4,0.5,2.7,11.43105588090884
438.0,Collin Sexton,SG,24.0,UTA,48.0,15.0,23.9,4.9,9.8,0.506,1.0,2.5,0.393,3.9,7.2,0.546,0.558,3.4,4.1,0.819,0.8,1.4,2.2,2.9,0.6,0.1,1.8,2.3,14.3,498.0,SG,CLE,11.0,11.0,28.7,6.2,13.7,0.45,1.0,4.1,0.244,5.2,9.6,0.538,0.487,2.6,3.5,0.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0,5.735403094391339
439.0,Landry Shamet,SG,25.0,PHO,40.0,9.0,20.2,2.8,7.5,0.377,1.9,5.0,0.377,1.0,2.5,0.376,0.502,1.1,1.3,0.882,0.3,1.4,1.7,2.3,0.7,0.1,0.9,1.5,8.7,499.0,SG,PHO,69.0,14.0,20.8,2.8,7.0,0.394,1.8,4.8,0.368,1.0,2.2,0.45,0.521,1.0,1.2,0.84,0.2,1.6,1.8,1.6,0.4,0.1,0.6,1.3,8.3,5.51190240113352
440.0,Day'Ron Sharpe,C,21.0,BRK,48.0,3.0,11.5,1.9,3.6,0.544,0.1,0.2,0.545,1.8,3.3,0.544,0.561,0.7,1.1,0.636,2.1,2.1,4.2,0.8,0.3,0.7,0.9,1.9,4.7,500.0,PF,BRK,32.0,8.0,12.2,2.7,4.7,0.577,0.1,0.2,0.286,2.6,4.4,0.592,0.584,0.8,1.3,0.585,2.5,2.5,5.0,0.5,0.3,0.5,0.9,1.9,6.2,6.109560763123105
442.0,Pascal Siakam,C,28.0,TOR,71.0,71.0,37.4,8.9,18.5,0.48,1.3,4.0,0.324,7.6,14.5,0.523,0.515,5.2,6.7,0.774,1.8,6.0,7.8,5.8,0.9,0.5,2.4,3.2,24.2,501.0,PF,TOR,68.0,68.0,37.9,8.8,17.8,0.494,1.1,3.2,0.344,7.7,14.5,0.527,0.525,4.2,5.6,0.749,1.9,6.6,8.5,5.3,1.3,0.6,2.7,3.3,22.8,7.489462761560113
443.0,Chris Silva,PF,26.0,DAL,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,502.0,PF,TOT,10.0,0.0,9.1,0.8,1.5,0.533,0.0,0.0,0.0,0.8,1.5,0.533,0.533,1.0,1.2,0.833,1.3,2.3,3.6,0.7,0.0,0.1,0.8,2.0,2.6,4.175223075034997
443.0,Chris Silva,PF,26.0,DAL,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,502.0,PF,MIN,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.586181631060517
443.0,Chris Silva,PF,26.0,DAL,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,502.0,PF,MIA,9.0,0.0,9.8,0.9,1.7,0.533,0.0,0.0,0.0,0.9,1.7,0.533,0.533,1.1,1.3,0.833,1.4,2.4,3.9,0.8,0.0,0.1,0.9,2.2,2.9,17.16971424778699
446.0,Marko Simonovic,C,23.0,CHI,7.0,0.0,2.9,0.3,1.0,0.286,0.1,0.6,0.25,0.1,0.4,0.333,0.357,0.1,0.3,0.5,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.7,0.9,503.0,C,CHI,9.0,0.0,3.9,0.4,1.7,0.267,0.1,0.6,0.2,0.3,1.1,0.3,0.3,0.9,1.2,0.727,0.6,0.6,1.1,0.0,0.1,0.1,0.2,0.7,1.9,20.313185541464243
447.0,Anfernee Simons,SG,23.0,POR,62.0,62.0,35.0,7.5,16.9,0.447,3.4,9.1,0.377,4.1,7.8,0.528,0.548,2.6,2.9,0.894,0.3,2.3,2.6,4.1,0.7,0.2,2.1,2.3,21.1,504.0,SG,POR,57.0,30.0,29.5,6.2,14.0,0.443,3.1,7.8,0.405,3.1,6.2,0.49,0.555,1.8,2.0,0.888,0.5,2.2,2.6,3.9,0.5,0.1,2.0,1.9,17.3,10.307405926719012
448.0,Jericho Sims,C,24.0,NYK,52.0,16.0,15.6,1.6,2.1,0.776,0.0,0.0,0.0,1.6,2.0,0.783,0.776,0.2,0.3,0.75,1.9,2.8,4.7,0.5,0.3,0.5,0.5,1.8,3.4,506.0,PF,NYK,41.0,5.0,13.5,1.0,1.3,0.722,0.0,0.0,0.0,1.0,1.3,0.722,0.722,0.3,0.7,0.414,1.5,2.6,4.1,0.5,0.3,0.5,0.5,1.6,2.2,19.341577028746954
449.0,Marcus Smart,PG,28.0,BOS,61.0,61.0,32.1,4.1,9.9,0.415,1.9,5.6,0.336,2.2,4.3,0.519,0.511,1.4,1.9,0.746,0.8,2.4,3.1,6.3,1.5,0.4,2.3,2.8,11.5,509.0,PG,BOS,71.0,71.0,32.3,4.2,10.1,0.418,1.7,5.1,0.331,2.5,5.0,0.506,0.501,2.0,2.5,0.793,0.6,3.2,3.8,5.9,1.7,0.3,2.2,2.3,12.1,24.311640425128033
450.0,Dennis Smith Jr.,PG,25.0,CHO,54.0,15.0,25.7,3.4,8.4,0.412,0.4,2.1,0.216,3.0,6.3,0.475,0.438,1.4,2.0,0.736,0.5,2.6,3.1,4.8,1.4,0.5,1.5,2.3,8.8,510.0,PG,POR,37.0,4.0,17.2,2.1,5.1,0.418,0.2,0.7,0.222,2.0,4.4,0.451,0.434,1.1,1.7,0.656,0.5,1.8,2.4,3.6,1.2,0.3,1.4,1.4,5.6,4.416948343988596
452.0,Ish Smith,PG,34.0,DEN,43.0,0.0,9.3,1.2,3.0,0.397,0.0,0.3,0.167,1.2,2.8,0.42,0.405,0.0,0.1,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1.0,0.8,2.5,511.0,PG,TOT,65.0,1.0,17.3,2.8,6.6,0.43,0.4,1.0,0.373,2.5,5.6,0.441,0.459,0.2,0.4,0.625,0.4,1.8,2.2,3.8,0.7,0.4,1.2,1.2,6.3,26.950618554780064
452.0,Ish Smith,PG,34.0,DEN,43.0,0.0,9.3,1.2,3.0,0.397,0.0,0.3,0.167,1.2,2.8,0.42,0.405,0.0,0.1,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1.0,0.8,2.5,511.0,PG,CHO,37.0,1.0,13.8,2.0,5.0,0.395,0.3,0.7,0.4,1.7,4.3,0.394,0.422,0.3,0.5,0.632,0.3,1.2,1.5,2.6,0.5,0.3,1.0,0.9,4.5,27.296280468575617
452.0,Ish Smith,PG,34.0,DEN,43.0,0.0,9.3,1.2,3.0,0.397,0.0,0.3,0.167,1.2,2.8,0.42,0.405,0.0,0.1,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1.0,0.8,2.5,511.0,PG,WAS,28.0,0.0,22.0,4.0,8.8,0.457,0.5,1.5,0.357,3.5,7.3,0.478,0.488,0.1,0.2,0.6,0.5,2.5,3.0,5.2,1.0,0.5,1.5,1.6,8.6,10.324288479072761
454.0,Jalen Smith,PF,22.0,IND,68.0,31.0,18.8,3.6,7.5,0.476,0.8,2.8,0.283,2.8,4.7,0.593,0.53,1.5,2.0,0.759,1.9,3.9,5.8,1.0,0.3,0.9,1.1,2.3,9.4,512.0,PF,TOT,51.0,8.0,18.1,3.5,6.9,0.503,0.8,2.4,0.328,2.7,4.5,0.596,0.56,1.5,2.0,0.765,2.0,4.0,6.0,0.5,0.3,0.8,0.8,1.9,9.2,26.328879787894607
454.0,Jalen Smith,PF,22.0,IND,68.0,31.0,18.8,3.6,7.5,0.476,0.8,2.8,0.283,2.8,4.7,0.593,0.53,1.5,2.0,0.759,1.9,3.9,5.8,1.0,0.3,0.9,1.1,2.3,9.4,512.0,PF,PHO,29.0,4.0,13.2,2.2,4.7,0.46,0.3,1.3,0.231,1.9,3.4,0.551,0.493,1.4,1.8,0.769,1.9,2.9,4.8,0.2,0.2,0.6,0.8,1.8,6.0,3.595031105471832
454.0,Jalen Smith,PF,22.0,IND,68.0,31.0,18.8,3.6,7.5,0.476,0.8,2.8,0.283,2.8,4.7,0.593,0.53,1.5,2.0,0.759,1.9,3.9,5.8,1.0,0.3,0.9,1.1,2.3,9.4,512.0,PF,IND,22.0,4.0,24.7,5.1,9.7,0.531,1.4,3.8,0.373,3.7,5.9,0.631,0.603,1.7,2.3,0.76,2.1,5.5,7.6,0.8,0.4,1.0,0.9,2.0,13.4,1.8763591915345574
455.0,Xavier Sneed,SF,25.0,CHO,4.0,0.0,12.0,1.3,2.5,0.5,0.8,1.5,0.5,0.5,1.0,0.5,0.65,1.0,1.0,1.0,0.0,1.3,1.3,1.3,0.0,0.3,0.8,1.8,4.3,513.0,SF,TOT,9.0,0.0,4.3,0.2,1.1,0.2,0.1,0.9,0.125,0.1,0.2,0.5,0.25,0.0,0.0,0.0,0.2,0.4,0.7,0.1,0.0,0.0,0.0,0.2,0.6,6.183431589641067
455.0,Xavier Sneed,SF,25.0,CHO,4.0,0.0,12.0,1.3,2.5,0.5,0.8,1.5,0.5,0.5,1.0,0.5,0.65,1.0,1.0,1.0,0.0,1.3,1.3,1.3,0.0,0.3,0.8,1.8,4.3,513.0,SF,MEM,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6198286323609283
455.0,Xavier Sneed,SF,25.0,CHO,4.0,0.0,12.0,1.3,2.5,0.5,0.8,1.5,0.5,0.5,1.0,0.5,0.65,1.0,1.0,1.0,0.0,1.3,1.3,1.3,0.0,0.3,0.8,1.8,4.3,513.0,SF,UTA,7.0,0.0,4.4,0.3,1.1,0.25,0.1,0.9,0.167,0.1,0.3,0.5,0.313,0.0,0.0,0.0,0.1,0.4,0.6,0.1,0.0,0.0,0.0,0.0,0.7,30.043746121456934
457.0,Jaden Springer,SG,20.0,PHI,16.0,2.0,5.6,1.1,2.2,0.486,0.1,0.3,0.4,0.9,1.9,0.5,0.514,0.4,0.5,0.75,0.4,0.5,0.9,0.5,0.4,0.2,0.2,0.9,2.6,515.0,SG,PHI,2.0,0.0,3.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0
458.0,Lamar Stevens,PF,25.0,CLE,62.0,25.0,18.1,2.1,4.6,0.448,0.5,1.5,0.316,1.6,3.1,0.513,0.5,0.6,0.9,0.702,0.8,2.6,3.3,0.5,0.4,0.3,0.4,1.3,5.3,519.0,PF,CLE,63.0,13.0,16.1,2.5,5.1,0.489,0.3,1.0,0.277,2.2,4.0,0.543,0.517,0.8,1.2,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1,6.0123818441297034
459.0,Isaiah Stewart,C,21.0,DET,50.0,47.0,28.3,3.9,8.8,0.442,1.3,4.1,0.327,2.6,4.7,0.542,0.518,2.2,3.0,0.738,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,11.3,520.0,C,DET,71.0,71.0,25.6,3.5,6.9,0.51,0.2,0.6,0.326,3.3,6.3,0.529,0.526,1.0,1.5,0.718,3.2,5.5,8.7,1.2,0.3,1.1,1.2,3.0,8.3,4.413450478646377
460.0,Max Strus,SF,26.0,MIA,80.0,33.0,28.4,4.1,9.9,0.41,2.5,7.0,0.35,1.6,2.8,0.559,0.535,1.0,1.1,0.876,0.6,2.6,3.2,2.1,0.5,0.2,0.9,2.1,11.5,521.0,SF,MIA,68.0,16.0,23.3,3.7,8.3,0.441,2.7,6.5,0.41,1.0,1.8,0.557,0.602,0.6,0.8,0.792,0.4,2.6,3.0,1.4,0.4,0.2,0.8,1.7,10.6,11.55102161100075
461.0,Jalen Suggs,PG,21.0,ORL,53.0,19.0,23.5,3.5,8.4,0.419,1.2,3.8,0.327,2.3,4.6,0.496,0.493,1.6,2.2,0.723,1.0,2.0,3.0,2.9,1.3,0.5,1.8,2.3,9.9,522.0,PG,ORL,48.0,45.0,27.2,4.1,11.4,0.361,0.9,4.1,0.214,3.3,7.3,0.443,0.4,2.6,3.4,0.773,0.5,3.0,3.6,4.4,1.2,0.4,3.0,3.0,11.8,0.9738872699337826
464.0,Jae'Sean Tate,SF,27.0,HOU,31.0,7.0,21.8,3.5,7.4,0.48,0.4,1.5,0.283,3.1,5.9,0.53,0.509,1.6,2.2,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1,525.0,SF,HOU,78.0,77.0,26.4,4.7,9.3,0.498,0.8,2.6,0.312,3.8,6.8,0.569,0.541,1.7,2.4,0.707,1.7,3.7,5.4,2.8,0.9,0.5,1.8,3.7,11.8,23.172825734430553
465.0,Jayson Tatum,PF,24.0,BOS,74.0,74.0,36.9,9.8,21.1,0.466,3.2,9.3,0.35,6.6,11.8,0.558,0.543,7.2,8.4,0.854,1.1,7.7,8.8,4.6,1.1,0.7,2.9,2.2,30.1,526.0,SF,BOS,76.0,76.0,35.9,9.3,20.6,0.453,3.0,8.6,0.353,6.3,12.0,0.524,0.526,5.3,6.2,0.853,1.1,6.9,8.0,4.4,1.0,0.6,2.9,2.3,26.9,0.3849783105441558
